timestamp,temperature,humidity
2022-08-28 02:37:24
2022-08-28 03:07:51
2022-08-28 03:38:18
2022-08-28 04:08:45
2022-08-28 04:39:12
2022-08-28 05:09:40
2022-08-28 05:40:07
2022-08-28 06:10:34
2022-08-28 06:41:01
2022-08-28 07:11:28
2022-08-28 07:41:55
2022-08-28 08:12:22
2022-08-28 08:42:50
2022-08-28 09:13:17
2022-08-28 09:43:44
2022-08-28 10:14:11
2022-08-28 10:44:38
2022-08-28 11:15:05
2022-08-28 11:45:33
2022-08-28 12:16:00
2022-08-28 12:46:27
2022-08-28 13:16:54
2022-08-28 13:47:21
2022-08-28 14:17:49
2022-08-28 14:48:16
2022-08-28 15:18:43
2022-08-28 15:49:10
2022-08-28 16:19:38
2022-08-28 16:50:05
2022-08-28 17:20:32
2022-08-28 17:50:59
2022-08-28 18:21:27
2022-08-28 18:51:54
2022-08-28 19:22:21
2022-08-28 19:52:48
2022-08-28 20:23:16
2022-08-28 20:53:43
2022-08-28 21:24:10
2022-08-28 21:54:38
2022-08-28 22:25:05
2022-08-28 22:55:32
2022-08-28 23:26:00
2022-08-28 23:56:27
2022-08-29 00:26:54
2022-08-29 00:57:21
2022-08-29 01:27:49
2022-08-29 01:58:16
2022-08-29 02:28:44
2022-08-29 02:59:11
2022-08-29 03:29:38
2022-08-29 04:00:06
2022-08-29 04:30:33
2022-08-29 05:01:00
2022-08-29 05:31:28
2022-08-29 06:01:55
2022-08-29 06:32:23
2022-08-29 07:02:50
2022-08-29 07:33:17
2022-08-29 08:03:45
2022-08-29 08:34:12
2022-08-29 09:04:40
2022-08-29 09:35:07
2022-08-29 10:05:34
2022-08-29 10:36:02
2022-08-29 11:06:29
2022-08-29 11:36:57
2022-08-29 12:07:24
2022-08-29 12:37:52
2022-08-29 13:08:19
2022-08-29 13:38:47
2022-08-29 14:09:14
2022-08-29 14:39:42
2022-08-29 15:10:09
2022-08-29 15:40:37
2022-08-29 16:11:04
2022-08-29 16:41:32
2022-08-29 17:11:59
2022-08-29 17:33:45
2022-08-29 18:04:13
2022-08-29 18:34:40
2022-08-29 19:05:08
2022-08-29 19:35:35
2022-08-29 20:06:03
2022-08-29 20:36:30
2022-08-29 21:06:58
2022-08-29 21:37:26
2022-08-29 22:07:53
2022-08-29 22:38:21
2022-08-29 23:08:48
2022-08-29 23:39:16
2022-08-30 00:09:44
2022-08-30 00:40:11
2022-08-30 01:10:39
2022-08-30 01:41:06
2022-08-30 02:11:34
2022-08-30 02:42:02
2022-08-30 03:12:29
2022-08-30 03:42:57
2022-08-30 04:13:24
2022-08-30 04:43:52
2022-08-30 05:14:20
2022-08-30 05:44:47
2022-08-30 06:15:15
2022-08-30 06:45:43
2022-08-30 07:16:10
2022-08-30 07:46:38
2022-08-30 08:17:06
2022-08-30 08:47:33
2022-08-30 09:18:01
2022-08-30 09:48:29
2022-08-30 10:18:57
2022-08-30 10:49:24
2022-08-30 11:19:52
2022-08-30 11:50:20
2022-08-30 12:20:47
2022-08-30 12:51:15
2022-08-30 13:21:43
2022-08-30 13:52:11
2022-08-30 14:22:38
2022-08-30 15:23:34
2022-08-30 15:41:02
2022-08-30 16:11:29
2022-03-24 18:11:05,17.80,19.90
2022-03-24 18:41:04,17.30,21.30
2022-03-24 19:11:04,16.30,26.10
2022-03-24 19:41:03,15.00,31.20
2022-03-24 20:11:03,13.80,32.80
2022-03-24 20:41:02,12.50,38.50
2022-03-24 21:11:02,11.60,42.10
2022-03-24 21:41:01,10.80,44.40
2022-03-24 22:11:01,9.80,47.60
2022-03-24 22:41:00,9.10,50.00
2022-03-24 23:11:00,8.50,53.70
2022-03-24 23:40:59,7.90,56.20
2022-03-25 00:10:59,7.40,58.20
2022-03-25 00:40:58,6.60,60.80
2022-03-25 01:10:58,6.20,64.50
2022-03-25 01:40:57,5.90,63.90
2022-03-25 02:10:57,5.40,65.90
2022-03-25 02:40:56,5.30,65.30
2022-03-25 03:10:56,4.90,68.60
2022-03-25 03:40:55,4.30,70.00
2022-03-25 04:10:55,4.30,70.30
2022-03-25 04:40:54,3.90,73.00
2022-03-25 05:10:54,3.50,74.00
2022-03-25 05:40:53,2.90,74.90
2022-03-25 06:10:53,3.30,76.20
2022-03-25 06:40:52,4.10,69.30
2022-03-25 07:10:52,4.00,70.20
2022-03-25 07:40:51,6.90,58.80
2022-03-25 08:10:51,7.90,55.80
2022-03-25 08:40:50,9.50,52.40
2022-03-25 09:10:50,14.00,41.80
2022-03-25 09:40:49,18.80,30.90
2022-03-25 10:10:49,18.60,30.20
2022-03-25 10:40:48,21.70,25.20
2022-03-25 11:10:48,22.40,23.90
2022-03-25 11:40:47,20.80,21.80
2022-03-25 12:10:47,18.40,25.60
2022-03-25 12:40:46,17.50,25.10
2022-03-25 13:10:46,17.50,26.30
2022-03-25 13:40:45,17.80,25.10
2022-03-25 14:10:45,18.00,24.30
2022-03-25 14:40:44,18.20,21.50
2022-03-25 15:10:44,18.10,20.00
2022-03-25 15:40:43,18.20,20.90
2022-03-25 16:10:43,18.40,20.60
2022-03-25 16:40:42,18.40,19.70
2022-03-25 17:10:42,18.30,19.60
2022-03-25 17:40:41,18.10,19.60
2022-03-25 18:10:41,18.00,20.20
2022-03-25 18:40:40,17.70,21.30
2022-03-25 19:10:40,17.10,22.80
2022-03-25 19:40:39,16.10,27.20
2022-03-25 20:10:39,14.70,30.10
2022-03-25 20:40:39,13.70,33.70
2022-03-25 21:10:38,13.20,36.30
2022-03-25 21:40:38,12.30,36.60
2022-03-25 22:10:37,12.20,36.30
2022-03-25 22:40:37,11.90,38.20
2022-03-25 23:10:36,11.60,35.50
2022-03-25 23:40:36,11.40,39.90
2022-03-26 00:10:35,11.70,33.80
2022-03-26 00:40:35,12.00,33.30
2022-03-26 01:10:34,11.80,33.20
2022-03-26 01:40:34,11.90,33.10
2022-03-26 02:10:33,11.70,33.60
2022-03-26 02:40:33,11.30,34.60
2022-03-26 03:10:32,11.00,36.00
2022-03-26 03:40:32,10.30,43.30
2022-03-26 04:10:31,8.40,48.40
2022-03-26 04:40:31,8.00,54.00
2022-03-26 05:10:30,7.90,54.70
2022-03-26 05:40:30,7.60,47.30
2022-03-26 06:10:29,8.40,46.10
2022-03-26 06:40:29,9.00,41.80
2022-03-26 07:10:28,9.50,40.60
2022-03-26 07:40:28,10.70,38.70
2022-03-26 08:10:27,11.10,38.20
2022-03-26 08:40:27,12.70,35.10
2022-03-26 09:10:26,14.80,31.70
2022-03-26 09:40:26,16.30,29.10
2022-03-26 10:10:25,17.30,28.00
2022-03-26 10:40:25,17.60,27.70
2022-03-26 11:10:24,18.30,27.00
2022-03-26 11:40:24,18.80,27.40
2022-03-26 12:10:23,17.30,30.70
2022-03-26 12:40:23,17.00,30.10
2022-03-26 13:10:22,17.20,30.70
2022-03-26 13:40:22,17.30,28.90
2022-03-26 14:10:21,17.50,28.90
2022-03-26 14:40:21,17.90,27.40
2022-03-26 15:10:20,18.20,26.40
2022-03-26 15:40:20,18.40,25.90
2022-03-26 16:10:19,18.60,25.50
2022-03-26 16:40:19,18.80,25.10
2022-03-26 17:10:18,18.80,24.60
2022-03-26 17:40:18,18.70,25.10
2022-03-26 18:10:17,18.50,25.70
2022-03-26 18:40:17,18.10,26.80
2022-03-26 19:10:16,17.60,27.30
2022-03-26 19:40:16,17.10,28.40
2022-03-26 20:10:15,16.40,30.70
2022-03-26 20:40:15,16.10,31.10
2022-03-26 21:10:14,15.70,30.90
2022-03-26 21:40:14,15.30,30.50
2022-03-26 22:10:13,14.80,30.00
2022-03-26 22:40:13,14.60,29.40
2022-03-26 23:10:12,14.20,28.80
2022-03-26 23:40:12,13.80,29.00
2022-03-27 00:10:11,13.60,28.60
2022-03-27 00:40:11,13.30,28.50
2022-03-27 01:10:10,13.10,28.90
2022-03-27 01:40:10,13.00,28.60
2022-03-27 02:10:09,12.80,28.80
2022-03-27 02:40:09,12.60,29.10
2022-03-27 03:10:08,12.40,29.50
2022-03-27 03:40:08,11.40,32.70
2022-03-27 04:10:07,10.50,35.60
2022-03-27 04:40:07,9.80,37.10
2022-03-27 05:10:06,9.20,41.40
2022-03-27 05:40:06,8.00,45.80
2022-03-27 06:10:05,7.40,51.10
2022-03-27 06:40:05,7.20,53.50
2022-03-27 07:10:04,7.00,54.10
2022-03-27 07:40:04,9.90,45.20
2022-03-27 08:10:03,13.20,37.30
2022-03-27 08:40:03,12.50,37.90
2022-03-27 09:10:02,18.70,27.40
2022-03-27 09:40:02,22.80,21.60
2022-03-27 10:10:01,21.60,21.50
2022-03-27 10:40:01,22.70,19.60
2022-03-27 11:10:00,22.10,20.00
2022-03-27 11:40:00,20.10,22.90
2022-03-27 12:09:59,19.20,24.00
2022-03-27 12:39:59,18.90,24.80
2022-03-27 13:09:58,18.60,21.50
2022-03-27 13:39:58,18.50,21.70
2022-03-27 14:09:57,18.50,20.60
2022-03-27 14:39:57,18.90,19.50
2022-03-27 15:09:56,19.20,17.50
2022-03-27 15:39:56,19.10,17.60
2022-03-27 16:09:55,19.30,16.50
2022-03-27 16:39:55,19.30,15.80
2022-03-27 17:09:55,19.40,16.70
2022-03-27 17:39:54,19.30,16.50
2022-03-27 18:09:54,19.20,17.50
2022-03-27 18:39:53,19.00,18.20
2022-03-27 19:09:53,18.30,20.80
2022-03-27 20:15:47,14.90,31.50
2022-03-27 20:45:46,13.90,36.30
2022-03-27 21:15:46,12.80,39.20
2022-03-27 21:45:45,12.00,38.10
2022-03-27 22:15:45,11.20,42.00
2022-03-27 22:45:44,10.20,45.00
2022-03-27 23:15:44,9.20,46.50
2022-03-27 23:45:43,8.80,52.10
2022-03-28 00:15:43,8.50,53.10
2022-03-28 00:45:42,7.70,56.90
2022-03-28 01:15:42,7.80,54.60
2022-03-28 01:45:41,7.20,59.30
2022-03-28 02:15:41,7.40,56.80
2022-03-28 02:45:40,7.10,59.20
2022-03-28 03:15:40,7.10,58.80
2022-03-28 03:45:39,7.10,57.80
2022-03-28 04:15:39,5.80,64.90
2022-03-28 04:45:38,6.00,63.30
2022-03-28 05:15:38,6.00,63.20
2022-03-28 05:45:37,5.90,63.90
2022-03-28 06:15:37,5.60,66.20
2022-03-28 06:45:36,5.50,65.40
2022-03-28 07:15:36,6.40,65.00
2022-03-28 07:45:35,9.00,53.10
2022-03-28 08:15:35,8.80,52.40
2022-03-28 08:45:34,8.30,55.20
2022-03-28 09:15:34,14.40,39.60
2022-03-28 09:45:34,13.90,37.90
2022-03-28 10:15:33,14.70,36.40
2022-03-28 10:45:33,16.20,35.00
2022-03-28 11:15:32,18.30,30.50
2022-03-28 11:45:32,20.20,27.10
2022-03-28 12:15:31,17.60,31.10
2022-03-28 12:41:01,18.70,27.0
2022-03-28 12:42:14,18.80,29.00
2022-03-28 12:42:15,18.80,28.00
2022-03-28 13:12:15,18.80,28.00
2022-03-28 13:42:14,19.10,27.00
2022-03-28 14:12:14,19.60,23.30
2022-03-28 14:42:13,19.90,20.90
2022-03-28 15:12:13,19.90,20.90
2022-03-28 15:42:12,20.10,18.30
2022-03-28 16:12:12,20.20,17.60
2022-03-28 16:42:11,20.40,17.00
2022-03-28 17:12:11,20.20,14.90
2022-03-28 17:42:10,19.90,16.70
2022-03-28 18:12:10,19.30,18.80
2022-03-28 18:42:09,18.60,18.90
2022-03-28 19:12:09,17.40,24.40
2022-03-28 19:42:08,15.80,30.00
2022-03-28 20:12:08,14.50,34.00
2022-03-28 20:42:08,13.50,35.70
2022-03-28 21:12:07,13.00,38.00
2022-03-28 21:42:07,11.90,40.10
2022-03-28 22:12:06,11.60,40.60
2022-03-28 22:42:06,11.10,43.30
2022-03-28 23:12:05,10.70,43.50
2022-03-28 23:42:05,10.20,47.40
2022-03-29 00:12:04,9.70,50.20
2022-03-29 00:42:04,9.30,52.20
2022-03-29 01:12:03,9.30,52.70
2022-03-29 01:42:03,9.30,52.10
2022-03-29 02:12:02,9.00,54.30
2022-03-29 02:42:02,8.80,54.40
2022-03-29 03:12:01,8.80,54.10
2022-03-29 03:42:01,8.40,56.90
2022-03-29 04:12:00,8.40,56.60
2022-03-29 04:42:00,8.30,57.40
2022-03-29 05:11:59,8.00,57.70
2022-03-29 05:41:59,7.70,59.30
2022-03-29 06:11:58,7.20,62.30
2022-03-29 06:41:58,6.90,62.20
2022-03-29 07:11:57,7.40,62.30
2022-03-29 07:41:57,7.10,60.60
2022-03-29 08:11:56,7.60,58.30
2022-03-29 08:41:56,8.30,55.00
2022-03-29 09:11:55,9.90,49.90
2022-03-29 09:41:55,12.90,42.00
2022-03-29 10:11:54,14.10,38.20
2022-03-29 10:41:54,16.00,34.10
2022-03-29 11:11:53,18.50,31.00
2022-03-29 11:41:53,18.20,30.40
2022-03-29 12:11:52,17.50,31.50
2022-03-29 12:41:52,17.30,30.60
2022-03-29 13:11:51,17.70,29.60
2022-03-29 13:41:51,18.10,25.80
2022-03-29 14:11:50,18.00,25.30
2022-03-29 14:41:50,18.10,24.50
2022-03-29 15:11:49,17.70,24.20
2022-03-29 15:41:49,17.70,24.40
2022-03-29 16:11:48,18.00,24.30
2022-03-29 16:41:48,18.00,24.50
2022-03-29 17:11:47,17.90,28.10
2022-03-29 17:41:47,17.70,28.10
2022-03-29 18:11:46,17.40,29.30
2022-03-29 18:41:46,17.10,29.10
2022-03-29 19:11:45,16.70,31.10
2022-03-29 19:41:45,16.50,31.70
2022-03-29 20:11:44,16.10,34.70
2022-03-29 20:41:44,15.30,38.30
2022-03-29 21:11:43,14.60,40.10
2022-03-29 21:41:43,14.10,43.50
2022-03-29 22:11:42,13.70,44.00
2022-03-29 22:41:42,13.60,47.60
2022-03-29 23:11:41,13.10,47.10
2022-03-29 23:41:41,12.90,48.40
2022-03-30 00:11:40,12.90,46.60
2022-03-30 00:41:40,12.70,47.20
2022-03-30 01:11:39,13.60,41.60
2022-03-30 01:41:39,13.50,43.00
2022-03-30 02:11:38,13.10,46.30
2022-03-30 02:41:38,12.70,50.10
2022-03-30 03:11:37,12.00,55.60
2022-03-30 03:41:37,11.60,55.50
2022-03-30 04:11:36,11.80,57.60
2022-03-30 04:41:36,11.50,61.20
2022-03-30 05:11:35,11.50,67.80
2022-03-30 05:41:35,11.30,65.80
2022-03-30 06:11:34,11.20,73.30
2022-03-30 06:41:34,10.90,71.80
2022-03-30 07:11:33,11.30,71.70
2022-03-30 07:41:33,11.50,69.20
2022-03-30 08:11:32,11.20,70.80
2022-03-30 08:41:32,11.50,71.30
2022-03-30 09:11:31,11.00,72.40
2022-03-30 09:41:31,10.60,76.60
2022-03-30 10:11:30,10.20,80.20
2022-03-30 10:41:30,10.10,84.80
2022-03-30 11:11:29,9.90,88.80
2022-03-30 11:41:29,10.30,82.50
2022-03-30 12:11:28,11.10,75.60
2022-03-30 12:41:28,11.30,73.90
2022-03-30 13:11:27,11.80,69.30
2022-03-30 13:41:27,12.90,64.30
2022-03-30 14:11:26,13.30,58.10
2022-03-30 14:41:26,13.70,56.90
2022-03-30 15:11:25,14.20,54.20
2022-03-30 15:41:25,14.50,53.50
2022-03-30 16:11:24,11.50,64.40
2022-03-30 16:41:24,11.20,72.10
2022-03-30 17:11:24,10.80,81.40
2022-03-30 17:41:23,10.50,77.80
2022-03-30 18:11:23,10.60,85.90
2022-03-30 18:41:22,10.30,93.20
2022-03-30 19:11:22,10.90,88.60
2022-03-30 19:41:21,10.40,89.90
2022-03-30 20:11:21,10.30,94.40
2022-03-30 20:41:20,10.20,92.50
2022-03-30 21:11:20,10.20,92.10
2022-03-30 21:41:19,10.20,92.90
2022-03-30 22:11:19,10.30,91.80
2022-03-30 22:41:18,10.00,92.50
2022-03-30 23:11:18,9.60,95.90
2022-03-30 23:41:17,9.40,97.30
2022-03-31 00:11:17,9.40,97.20
2022-03-31 00:41:16,9.40,97.50
2022-03-31 01:11:16,9.60,95.70
2022-03-31 01:41:15,9.60,94.30
2022-03-31 02:11:15,9.50,95.10
2022-03-31 02:41:14,9.20,98.00
2022-03-31 03:11:14,9.20,97.10
2022-03-31 03:41:13,8.90,97.70
2022-03-31 04:11:13,8.80,97.70
2022-03-31 04:41:12,8.70,99.90
2022-03-31 05:11:12,8.70,99.70
2022-03-31 05:41:11,8.70,99.40
2022-03-31 06:11:11,8.70,98.90
2022-03-31 06:41:10,8.60,99.90
2022-03-31 07:11:10,8.70,99.90
2022-03-31 07:41:09,9.00,97.30
2022-03-31 08:11:09,9.50,94.10
2022-03-31 08:41:08,9.60,89.90
2022-03-31 09:11:08,9.30,91.90
2022-03-31 09:41:07,9.60,94.70
2022-03-31 10:11:07,11.10,84.00
2022-03-31 10:41:06,10.10,84.00
2022-03-31 11:11:06,9.60,90.60
2022-03-31 11:41:05,9.60,92.60
2022-03-31 12:11:05,10.00,86.20
2022-03-31 12:41:04,10.60,83.40
2022-03-31 13:11:04,10.90,79.30
2022-03-31 13:41:03,9.80,85.30
2022-03-31 14:11:03,9.10,90.40
2022-03-31 14:41:02,9.00,89.10
2022-03-31 15:11:02,9.10,87.60
2022-03-31 15:41:01,8.70,87.60
2022-03-31 16:11:01,9.30,91.70
2022-03-31 16:41:00,8.70,87.90
2022-03-31 17:11:00,8.20,83.30
2022-03-31 17:40:59,8.10,90.80
2022-03-31 18:10:59,8.40,91.00
2022-03-31 18:40:58,7.90,85.80
2022-03-31 19:10:58,7.40,83.00
2022-03-31 19:40:57,7.30,85.70
2022-03-31 20:10:57,7.20,85.40
2022-03-31 20:40:56,6.90,90.30
2022-03-31 21:10:56,6.70,91.70
2022-03-31 21:40:55,6.40,93.70
2022-03-31 22:10:55,6.60,95.20
2022-03-31 22:40:54,6.60,92.20
2022-03-31 23:10:54,6.30,88.50
2022-03-31 23:40:53,5.90,89.70
2022-04-01 00:10:53,5.90,88.40
2022-04-01 00:40:52,5.70,86.30
2022-04-01 01:10:52,5.50,88.50
2022-04-01 01:40:51,5.50,90.90
2022-04-01 02:10:51,5.50,91.10
2022-04-01 02:40:50,5.50,89.50
2022-04-01 03:10:50,5.20,88.20
2022-04-01 03:40:49,5.20,84.80
2022-04-01 04:10:49,4.90,85.20
2022-04-01 04:40:48,5.20,84.10
2022-04-01 05:10:48,5.40,85.90
2022-04-01 05:40:47,4.80,84.20
2022-04-01 06:10:47,4.60,82.80
2022-04-01 06:40:46,4.60,84.40
2022-04-01 07:10:46,4.70,84.20
2022-04-01 07:40:45,4.10,82.80
2022-04-01 08:10:45,3.90,83.50
2022-04-01 08:40:44,4.00,84.90
2022-04-01 09:10:44,3.90,83.10
2022-04-01 09:40:43,3.80,84.00
2022-04-01 10:10:43,4.10,82.80
2022-04-01 10:40:42,4.00,80.80
2022-04-01 11:10:42,3.90,81.70
2022-04-01 11:40:41,4.00,81.80
2022-04-01 12:10:41,4.40,77.70
2022-04-01 12:40:40,4.40,78.50
2022-04-01 13:10:40,4.70,74.30
2022-04-01 13:40:40,3.70,76.00
2022-04-01 14:10:39,3.40,80.40
2022-04-01 14:40:39,3.30,80.40
2022-04-01 15:10:38,3.50,79.30
2022-04-01 15:40:38,3.00,83.70
2022-04-01 16:10:37,2.80,83.90
2022-04-01 16:40:37,2.90,84.80
2022-04-01 17:10:36,2.70,87.90
2022-04-01 17:40:36,2.70,87.50
2022-04-01 18:10:35,2.60,88.90
2022-04-01 18:40:35,2.30,90.80
2022-04-01 19:10:34,2.30,94.70
2022-04-01 19:40:34,1.90,94.60
2022-04-01 20:10:33,2.00,94.70
2022-04-01 20:40:33,2.00,94.50
2022-04-01 21:10:32,2.00,93.70
2022-04-01 21:40:32,2.00,94.50
2022-04-01 22:10:31,2.10,95.80
2022-04-01 22:40:31,2.00,93.20
2022-04-01 23:10:30,1.70,95.70
2022-04-01 23:40:30,2.00,93.80
2022-04-02 00:10:29,2.10,87.60
2022-04-02 00:40:29,2.40,91.40
2022-04-02 01:10:28,2.80,80.80
2022-04-02 01:40:28,3.00,79.60
2022-04-02 02:10:27,2.90,77.10
2022-04-02 02:40:27,2.10,77.90
2022-04-02 03:10:26,2.40,76.20
2022-04-02 03:40:26,2.20,74.50
2022-04-02 04:10:25,2.00,80.70
2022-04-02 04:40:25,2.60,76.60
2022-04-02 05:10:24,1.10,86.30
2022-04-02 05:40:24,0.90,92.20
2022-04-02 06:10:23,0.80,94.50
2022-04-02 06:40:23,0.70,95.70
2022-04-02 07:10:22,0.70,95.40
2022-04-02 07:40:22,1.00,94.40
2022-04-02 08:10:21,1.00,92.10
2022-04-02 08:40:21,1.10,93.30
2022-04-02 09:10:20,1.20,93.70
2022-04-02 09:40:20,1.90,87.70
2022-04-02 10:10:19,2.40,87.00
2022-04-02 10:40:19,3.00,78.70
2022-04-02 11:10:18,3.10,76.10
2022-04-02 11:40:18,4.00,75.30
2022-04-02 12:10:17,4.60,70.70
2022-04-02 12:40:17,4.40,70.60
2022-04-02 13:10:16,4.40,63.10
2022-04-02 13:40:16,4.30,63.50
2022-04-02 14:10:15,3.90,65.30
2022-04-02 14:40:15,3.70,65.60
2022-04-02 15:10:14,3.80,70.00
2022-04-02 15:35:08,4.20,67.60
2022-04-02 15:39:09,2.40,78.80
2022-04-18 15:31:44,17.30,18.10
2022-04-18 15:31:46,17.20,19.00
2022-04-18 16:01:45,17.20,19.00
2022-04-18 16:31:45,17.40,18.70
2022-04-18 17:01:44,17.50,17.90
2022-04-18 17:31:44,17.50,19.20
2022-04-18 18:01:43,17.40,19.20
2022-04-18 18:31:43,17.30,20.00
2022-04-18 19:01:42,17.00,21.30
2022-04-18 19:31:42,16.60,21.60
2022-04-18 20:01:41,15.40,30.90
2022-04-18 20:31:41,13.70,37.90
2022-04-18 21:01:40,12.50,41.60
2022-04-18 21:31:40,11.80,43.70
2022-04-18 22:01:39,11.10,44.10
2022-04-18 22:31:39,10.50,46.40
2022-04-18 23:01:38,9.50,54.10
2022-04-18 23:31:38,8.60,55.00
2022-04-19 00:01:37,8.10,60.20
2022-04-19 00:31:37,7.50,62.30
2022-04-19 01:01:36,7.30,65.40
2022-04-19 01:31:36,6.70,70.60
2022-04-19 02:01:35,6.20,71.40
2022-04-19 02:31:35,6.00,71.90
2022-04-19 03:01:34,5.50,74.80
2022-04-19 03:31:34,5.60,71.90
2022-04-19 04:01:33,5.10,75.50
2022-04-19 04:31:33,5.00,76.80
2022-04-19 05:01:32,5.70,72.10
2022-04-19 05:31:32,5.70,71.20
2022-04-19 06:01:31,5.20,73.20
2022-04-19 06:31:31,6.30,67.50
2022-04-19 07:01:30,10.30,52.00
2022-04-19 07:31:30,11.00,47.60
2022-04-19 08:01:29,14.90,37.80
2022-04-19 08:31:29,14.10,39.40
2022-04-19 09:01:28,16.00,36.80
2022-04-19 09:31:28,17.80,32.40
2022-04-19 10:01:27,22.30,26.00
2022-04-19 10:31:27,21.60,23.70
2022-04-19 11:01:26,22.10,24.20
2022-04-19 11:31:26,18.70,29.70
2022-04-19 12:01:25,19.10,30.90
2022-04-19 12:31:25,19.20,30.40
2022-04-19 13:01:24,18.90,31.30
2022-04-19 13:31:24,19.00,31.10
2022-04-19 14:01:23,18.90,30.20
2022-04-19 14:31:23,19.70,29.10
2022-04-19 15:01:22,19.40,25.10
2022-04-19 15:31:22,19.90,21.50
2022-04-19 16:01:21,19.30,22.50
2022-04-19 16:31:21,19.10,20.30
2022-04-19 17:01:20,19.30,22.30
2022-04-19 17:31:20,19.30,19.10
2022-04-19 18:01:19,19.00,21.30
2022-04-19 18:31:19,18.60,22.50
2022-04-19 19:01:18,17.80,27.30
2022-04-19 19:31:18,17.10,29.30
2022-04-19 20:01:17,16.30,30.50
2022-04-19 20:31:17,15.80,29.80
2022-04-19 21:01:16,15.20,32.40
2022-04-19 21:31:16,14.80,34.90
2022-04-19 22:01:15,14.40,36.80
2022-04-19 22:31:15,14.80,34.70
2022-04-19 23:01:14,14.50,34.90
2022-04-19 23:31:14,14.20,35.30
2022-04-20 00:01:13,13.60,37.00
2022-04-20 00:31:13,13.20,38.20
2022-04-20 01:01:12,12.80,39.60
2022-04-20 01:31:12,12.50,40.10
2022-04-20 02:01:11,12.10,41.90
2022-04-20 02:31:11,11.40,44.30
2022-04-20 03:01:10,11.10,45.30
2022-04-20 03:31:10,10.80,46.20
2022-04-20 04:01:10,10.40,47.00
2022-04-20 04:31:09,10.00,47.10
2022-04-20 05:01:09,9.60,48.70
2022-04-20 05:31:08,9.30,49.30
2022-04-20 06:01:08,9.00,49.90
2022-04-20 06:31:07,9.10,49.30
2022-04-20 07:01:07,10.80,44.00
2022-04-20 07:31:06,14.10,35.70
2022-04-20 08:01:06,15.50,33.60
2022-04-20 08:31:05,15.90,32.30
2022-04-20 09:01:05,16.50,31.30
2022-04-20 09:31:04,18.30,28.90
2022-04-20 10:01:04,16.70,29.50
2022-04-20 10:31:03,17.20,28.70
2022-04-20 11:01:03,16.30,30.70
2022-04-20 11:31:02,16.10,31.80
2022-04-20 12:01:02,15.70,33.60
2022-04-20 12:31:01,15.60,34.30
2022-04-20 13:01:01,15.60,34.50
2022-04-20 13:31:00,15.90,34.60
2022-04-20 14:01:00,16.00,34.00
2022-04-20 14:30:59,16.10,33.30
2022-04-20 15:00:59,16.30,33.80
2022-04-20 15:30:58,16.30,32.70
2022-04-20 16:00:58,16.50,31.80
2022-04-20 16:30:57,16.70,32.30
2022-04-20 17:00:57,16.50,31.60
2022-04-20 17:30:56,16.40,31.50
2022-04-20 18:00:56,16.20,30.50
2022-04-20 18:30:55,15.90,30.90
2022-04-20 19:00:55,15.60,33.40
2022-04-20 19:30:54,15.10,34.00
2022-04-20 20:00:54,14.50,35.50
2022-04-20 20:30:53,14.00,36.50
